RESTAURANT_ID,RESTAURANT_NAME,RESTAURANT_LOCATION,UserID,CUISINE_NAME,CUISINE_ID,UserID
304546,Punjabi Chaap Corner,New Delhi,17,NorthIndian,20,992
301327,Punjabi Tadka,New Delhi,475,NorthIndian,16,904
303170,Rapti Chinese Food,New Delhi,556,Chinese,8,458
306658,Riyaz Chicken Corner,New Delhi,844,Biryani,22,422
300564,Sharda Pastry Shop,New Delhi,623,Bakery,23,884
5630,Southy,New Delhi,598,SouthIndian,8,335
306511,Spicy,New Delhi,30,NorthIndian,7,45
306247,Subway,New Delhi,369,American,25,411
18245263,The Foodie Cafe,New Delhi,683,Chinese,11,757
305040,Uncle's Kabab Point,New Delhi,275,FastFood,27,672
673,Wimpy,New Delhi,689,FastFood,8,466
304542,Zaika,New Delhi,61,NorthIndian,15,950
18349919,Natural Ice Cream,New Delhi,5,IceCream,27,675
4251,Cafe 6,New Delhi,516,Cafe,19,33
305736,Cafe Coffee Day,New Delhi,865,Cafe,20,351
308257,Dzukou Tribal Kitchen,New Delhi,708,Naga,8,877
18359259,Havmor Ice Cream,New Delhi,963,IceCream,5,116
18335682,Lost in Frost,New Delhi,799,Bakery,15,306
303716,Pink Box,New Delhi,809,Bakery,14,698
18430873,Potet,New Delhi,347,FastFood,4,886
18440414,Root'd,New Delhi,668,Continental,19,570
5267,South Cafe,New Delhi,607,SouthIndian,10,541
310259,Sri Balaji,New Delhi,17,SouthIndian,6,576
18402768,Thalaivar,New Delhi,685,SouthIndian,24,277
18418258,The Junction,New Delhi,644,NorthIndian,3,953
18427205,34 Park Street Lane,New Delhi,769,FastFood,4,147
18472618,Adda The Spice Affair,New Delhi,621,NorthIndian,17,424
18424902,All About Food,New Delhi,343,NorthIndian,20,76
18427209,Bombay Pao Bhaji,New Delhi,576,StreetFood,13,114
18336472,Brown House Cafe,New Delhi,688,Chinese,4,826
18163900,Chinese Hutt,New Delhi,815,Chinese,9,632
18425757,Desi Tadka,New Delhi,882,NorthIndian,18,239
18427218,Food Daddy,New Delhi,283,NorthIndian,5,440
18352684,Front Food Corner,New Delhi,539,NorthIndian,29,771
18423135,Gupta's Vegetarian Paradise,New Delhi,956,NorthIndian,14,240
18472605,Hot Kathi Roll,New Delhi,50,FastFood,15,545
18224537,House Of Chocolate,New Delhi,24,Desserts,9,978
18494204,Jaisons,New Delhi,335,FastFood,19,233
18425738,Sher -E- Punjab,New Delhi,191,NorthIndian,1,991
18418229,Shi Cafe,New Delhi,973,Cafe,6,519
18425748,Sri Balaji,New Delhi,949,SouthIndian,6,315
18287398,Zaika Kathi Roll,New Delhi,823,FastFood,15,493
18436439,Cravity ,New Delhi,786,Desserts,27,476
18365575,Little Saigon,New Delhi,307,Vietnamese,21,119
307490,Summer House Cafe,New Delhi,989,Italian,10,10
301001,Elf Cafe & Bar,New Delhi,83,Italian,24,375
8369,Garage Inc.,New Delhi,934,Continental,22,335
304296,My Bar Grill,New Delhi,410,NorthIndian,12,458
18082196,Wow! Momo,New Delhi,48,Chinese,6,875
307931,Coast Cafe,New Delhi,606,Continental,19,690
313304,Chaayos,New Delhi,589,Cafe,5,187
5732,"Elma's Bakery, Bar, and Kitchen",New Delhi,637,Continental,16,683
301131,Fork You,New Delhi,821,Continental,7,230
312437,High5 Cafe & Bar,New Delhi,438,American,11,154
301442,Imperfecto,New Delhi,876,Mediterranean,12,944
301574,Maison Des Desserts,New Delhi,333,Cafe,26,704
308463,Maquina,New Delhi,479,Continental,5,681
304027,Masha,New Delhi,992,NorthIndian,30,768
307330,Moonshine Cafe & Bar,New Delhi,363,Continental,4,742
306334,New York Slice,New Delhi,556,Pizza,14,984
5030,Out Of The Box,New Delhi,51,American,22,336
8893,Raasta,New Delhi,352,Continental,18,684
308322,Hauz Khas Social,New Delhi,178,Continental,30,710
3392,Kunzum Travel Cafe,New Delhi,732,Cafe,6,101
18408040,Lord of the Drinks Meadow,New Delhi,57,European,25,546
307360,Matchbox,New Delhi,593,American,19,298
89,Naivedyam,New Delhi,702,SouthIndian,20,842
18208924,Rang De Basanti Urban Dhaba,New Delhi,157,NorthIndian,16,851
303092,Smoke House Deli,New Delhi,211,European,28,454
307436,Viva Deli - Holiday Inn,New Delhi,491,Bakery,10,8
306510,Cafe on 3 - Holiday Inn,New Delhi,979,Continental,30,112
312801,The Kylin Experience - Holiday Inn,New Delhi,677,Japanese,16,808
3293,Thugs - Hotel Broadway,New Delhi,867,FingerFood,11,595
422,Chor Bizarre - Hotel Broadway,New Delhi,247,NorthIndian,4,940
3260,Opium Bar - Hotel City Park,New Delhi,263,FingerFood,13,957
1267,Yellow Mirchi - Hotel City Park,New Delhi,325,NorthIndian,19,135
18273067,Curry Capital - Hotel Classic Diplomat,New Delhi,995,NorthIndian,26,914
18312623,Viceroy Bar - Hotel Classic Diplomat,New Delhi,491,NorthIndian,20,668
308069,Cafe Regent,New Delhi,340,Cafe,24,69
308068,The Grand Kitchen,New Delhi,352,NorthIndian,15,139
4367,Lutyen's - Hotel The Royal Plaza,New Delhi,628,Continental,2,724
4364,Onyx Bar - Hotel The Royal Plaza,New Delhi,4,Continental,16,836
310365,SKY Lounge Bar & Grill - Hotel The Royal Plaza,New Delhi,398,FingerFood,7,173
4366,Jasmine - Hotel The Royal Plaza,New Delhi,691,Seafood,9,594
4365,Lord William Tea Lounge - Hotel The Royal Plaza,New Delhi,166,Cafe,13,986
18419892,Royal Brewery Bistro,New Delhi,463,FingerFood,12,393
4357,Cafe - Hyatt Regency,New Delhi,550,Cafe,11,629
3379,La Piazza - Hyatt Regency,New Delhi,325,Italian,20,451
3264,Polo Lounge - Hyatt Regency,New Delhi,244,FingerFood,2,219
4368,Sidewalk - Hyatt Regency,New Delhi,321,Bakery,18,867
4356,T.K'S Oriental Grill - Hyatt Regency,New Delhi,809,Japanese,19,87
3378,China Kitchen - Hyatt Regency,New Delhi,684,Chinese,28,144
310032,The Hub -  ibis New Delhi,New Delhi,364,NorthIndian,28,89
18481317,Frugurpop-  ibis New Delhi,New Delhi,647,IceCream,9,713
18436483,Baked and Wrapped,New Delhi,884,Bakery,11,521
18245249,M.D. Kitchen,New Delhi,350,NorthIndian,21,787
301448,Kerala Hotel,New Delhi,690,Kerala,12,171
18425152,New Classic Kitchen,New Delhi,303,Chinese,2,974
312231,M.P. Canteen,New Delhi,48,SouthIndian,18,86
18057802,Mysore Cafe,New Delhi,999,SouthIndian,25,663
307622,Maharashtra Sadan,New Delhi,26,NorthIndian,13,581
18475283,Kashmiri Hills Wazwan,New Delhi,49,Kashmiri,11,450
18481278,Mirch Masala Restaurant,New Delhi,727,NorthIndian,13,413
311546,Shree Rathnam,New Delhi,893,SouthIndian,30,508
1546,Abhishek Restaurant,New Delhi,608,NorthIndian,24,227
4673,AL Maroosh,New Delhi,794,NorthIndian,8,933
18440187,Ambarsari Kababs & Curries,New Delhi,191,NorthIndian,14,523
304304,Ambrosia - The Golden Palms Hotel,New Delhi,978,NorthIndian,19,848
18107859,Bala's Kitchen,New Delhi,407,SouthIndian,24,928
303582,Cafe Meadows,New Delhi,180,FastFood,16,540
306595,Dee The Baker,New Delhi,35,Bakery,8,229
305348,Dilli Darbaar,New Delhi,816,StreetFood,19,329
303586,Finger Licious,New Delhi,43,Bakery,24,644
18289231,Garden Hut,New Delhi,686,Chinese,13,147
9803,Hari Mirch Masala,New Delhi,278,NorthIndian,1,40
3700,Kamal's,New Delhi,895,NorthIndian,13,846
3093,Kocktails & Kurries,New Delhi,431,NorthIndian,2,599
308849,Madras Cafe,New Delhi,125,SouthIndian,9,635
301149,Mahalaxmi Dairy & Sweets,New Delhi,19,Mithai,9,888
305159,Meet n Eat,New Delhi,449,NorthIndian,14,742
6256,Punjabi Mirchi,New Delhi,186,NorthIndian,4,617
18258483,The Garam Masala,New Delhi,437,NorthIndian,25,63
9806,Unique Pastry Shop,New Delhi,220,Bakery,5,980
303590,Vaishno Amritsari Dhaba,New Delhi,317,NorthIndian,16,537
311263,Zara Restaurant,New Delhi,394,NorthIndian,20,609
303592,Bhatia Sweets,New Delhi,168,Mithai,24,796
18228856,De Cafepedia,New Delhi,793,FastFood,28,237
18308458,Icy Curls,New Delhi,8,Desserts,5,822
18378062,Chakhna,New Delhi,20,NorthIndian,6,439
18464687,Choco-House Chocolatiers,New Delhi,776,Desserts,13,766
18428622,D Brown Affairs,New Delhi,877,Bakery,23,548
18432941,Daya Sagar,New Delhi,935,NorthIndian,27,911
18264980,Food Code 99,New Delhi,296,Chinese,11,388
18378025,Foodie Singh,New Delhi,136,NorthIndian,11,782
18493572,Gluten Free by Deepika,New Delhi,299,Bakery,11,86
18441696,Jain Restaurant,New Delhi,724,NorthIndian,15,25
18421488,Kesariya Sweets,New Delhi,176,Mithai,2,382
308853,KG Confectionery and Pastry Shop,New Delhi,604,Bakery,24,282
312864,Krishna Da Dhaba,New Delhi,914,NorthIndian,4,399
18492957,Little Cup Cake,New Delhi,732,Bakery,24,371
18439029,New Kovilakam Restaurant,New Delhi,269,Kerala,30,479
18441698,Nice Food Corner,New Delhi,929,StreetFood,9,188
18440175,Radhey Radhey Foods,New Delhi,910,NorthIndian,30,3
18258502,Schezwan Bakery,New Delhi,26,Bakery,16,920
18440143,Shama Muradabadi Chicken Corner,New Delhi,395,Biryani,24,356
18460414,Starve Stalkers,New Delhi,903,Italian,5,109
18377928,Tava & Tandoor,New Delhi,780,NorthIndian,8,8
6777,Chutneez Restaurant Lounge & Bar,New Delhi,277,NorthIndian,25,4
8376,Domino's Pizza,New Delhi,836,Pizza,17,717
8619,Mangal Sweets,New Delhi,737,NorthIndian,28,591
18228125,Sweet Tickles,New Delhi,204,Bakery,3,683
306026,Ira - The Waterside Bar - ITC Maurya,New Delhi,440,FingerFood,4,402
302636,Nutmeg The Gourmet Shop - ITC Maurya,New Delhi,416,Bakery,11,202
18376494,Fabelle Chocolate Boutique - ITC Maurya,New Delhi,902,Desserts,3,301
2745,Golf Bar - ITC Maurya,New Delhi,974,DrinksOnly,30,760
2742,Bukhara - ITC Maurya,New Delhi,901,NorthIndian,25,345
309548,Tian - Asian Cuisine Studio - ITC Maurya,New Delhi,224,Asian,24,800
311078,Ashish Lal Dhaba,New Delhi,437,NorthIndian,23,730
18144464,Lal Dhaba,New Delhi,286,NorthIndian,3,265
311117,McDonald's,New Delhi,683,FastFood,15,907
303261,Udupi Cafe,New Delhi,275,SouthIndian,8,157
18037812,"34, Chowringhee Lane",New Delhi,455,FastFood,13,827
18037793,Amritsar Express,New Delhi,414,FastFood,22,273
301818,Anand Chicken & Fast Food,New Delhi,222,Chinese,14,424
18427235,Baba Chicken Ludhiana Wale,New Delhi,240,NorthIndian,19,255
307002,Bombay Vada Pav,New Delhi,227,StreetFood,29,538
18037806,Cafe Coffee Day,New Delhi,539,Cafe,15,25
309087,Chin Pokli,New Delhi,610,Chinese,16,102
18367977,Curries,New Delhi,363,Chinese,5,212
1106,Deepak Vaishno Dhaba,New Delhi,356,NorthIndian,10,391
301857,Delhi Dhaba,New Delhi,697,NorthIndian,23,478
302836,Dewan Sweets,New Delhi,464,Desserts,3,492
18279090,Flirty Momo's,New Delhi,820,Chinese,21,75
300502,Frontier,New Delhi,940,Bakery,20,507
18203169,Giani,New Delhi,994,IceCream,19,363
306891,Green Chick Chop,New Delhi,137,RawMeats,11,945
6959,Khalsa Veg Corner,New Delhi,914,NorthIndian,23,326
18282019,Kings Kulfi,New Delhi,519,IceCream,4,492
2399,Kohli Dhaba,New Delhi,888,NorthIndian,26,646
5420,Laxmi Ice Cream,New Delhi,332,IceCream,2,852
8521,Mosaic - SK Premium Park,New Delhi,456,NorthIndian,12,598
18292455,Moti Mahal Delux,New Delhi,785,NorthIndian,21,11
4000,Mukesh Chic-Inn Hot & Spice,New Delhi,7,Mughlai,24,422
18241858,Muradabadi Biryani,New Delhi,921,Hyderabadi,13,995
310732,Muradabadi Shahi Biryani & Chicken Corner,New Delhi,178,NorthIndian,16,941
300522,Nagi Fish Corner,New Delhi,747,NorthIndian,10,755
18408034,Nirula's Ice Cream,New Delhi,158,Desserts,29,854
301803,Papa Veg Chinese Food,New Delhi,679,Chinese,21,629
18282017,Pindi's Kitchen,New Delhi,207,Mughlai,1,781
18455615,Rewari Sweets,New Delhi,179,Mithai,18,696
5400,Roti Aur Boti,New Delhi,5,FastFood,9,757
300561,Sahni Chicken Corner,New Delhi,882,NorthIndian,29,367
301823,Sarpal Restaurant,New Delhi,112,NorthIndian,30,322
18282009,SGF - Spice Grill Flame,New Delhi,380,NorthIndian,29,264
6978,Shanta Fresh Fish Corner,New Delhi,452,NorthIndian,9,961
18281946,Shree Meenakshi Dosai,New Delhi,97,SouthIndian,17,615
6052,Singz,New Delhi,935,NorthIndian,30,179
5965,Sona Bakers,New Delhi,347,Bakery,17,765
18381639,Tak - a - Tak,New Delhi,996,NorthIndian,24,666
18289278,The Great Indian Food Truck,New Delhi,713,Chinese,27,323
308716,Tihar Food Court,New Delhi,140,FastFood,14,81
306985,Uncle Da Dhabha,New Delhi,398,NorthIndian,8,373
307861,Variety Chicken Corner,New Delhi,649,NorthIndian,28,679
18429381,Wah Ji Wah,New Delhi,313,Mughlai,8,189
18366009,9 Scoops,New Delhi,506,IceCream,20,71
18415357,Kati Roll Cottage,New Delhi,83,FastFood,6,571
300501,Pul Bangash Wale,New Delhi,546,NorthIndian,13,636
307006,Sunny Chicken Soup,New Delhi,484,NorthIndian,27,855
18424895,Yo Momos,New Delhi,940,Chinese,10,222
18282015,Bikaner Sweets,New Delhi,186,Chinese,14,649
306974,Bittoo Murge Wala,New Delhi,733,NorthIndian,25,799
18431980,Jalebi Wala,New Delhi,761,Desserts,8,379
18429401,Just Parkash,New Delhi,114,Chinese,28,695
301822,Kwality Sweet Corner,New Delhi,769,Chinese,11,818
18367979,Mohan Chaat Corner,New Delhi,938,NorthIndian,13,209
18366025,Mr. Momo,New Delhi,461,FastFood,15,80
18456774,Pishori Chicken Corner,New Delhi,497,Mughlai,8,352
18458301,Punjab Patiyala Sahi,New Delhi,188,Mughlai,29,661
18037794,Shama Chicken Corner,New Delhi,804,Biryani,30,878
18454474,Wah G Wah,New Delhi,749,NorthIndian,8,844
18245258,Grillz,New Delhi,894,FastFood,28,397
17977777,The Barbeque Company,New Delhi,138,NorthIndian,21,571
18349901,Anmol Chicken Corner,New Delhi,345,NorthIndian,2,781
18349910,Babu Bhai Kabab Wale,New Delhi,110,Mughlai,14,239
304091,Chicken Mughlai,New Delhi,218,NorthIndian,26,892
18420675,Cool Point Shahi Tukda,New Delhi,668,Desserts,30,951
308014,Jawahar Hotel,New Delhi,822,NorthIndian,22,719
18291241,Lalu Kababe,New Delhi,960,Mughlai,7,119
18336178,Phelwan Biryani Wala,New Delhi,583,Mughlai,2,957
18454466,Qureshi Kabab Corner,New Delhi,555,Mughlai,27,105
993,Al Jawahar,New Delhi,738,Mughlai,28,647
305598,Aslam Chicken,New Delhi,565,Mughlai,20,437
18336494,Dil Pasand Biryani Point,New Delhi,709,Biryani,1,221
18340727,Haji Mohd. Hussain,New Delhi,578,Mughlai,4,148
308001,Kallan Sweets,New Delhi,995,Mithai,2,767
18396855,The Walled City - Cafí© & Lounge,New Delhi,238,Continental,16,427
18261688,Al-Nawab,New Delhi,702,Mughlai,5,970
18208922,Ameer Sweets House,New Delhi,192,Mithai,14,526
18308432,Anwar Food Corner,New Delhi,727,Mughlai,30,266
18408050,Fish Point,New Delhi,824,NorthIndian,9,841
18349897,Golden Bakery,New Delhi,823,Bakery,2,960
18336488,Hotel Maidah,New Delhi,462,NorthIndian,28,385
18454468,Lahori Food,New Delhi,525,NorthIndian,14,755
18451575,Majlis Foods,New Delhi,273,NorthIndian,29,8
18079620,Cool Point,New Delhi,203,Desserts,5,427
304617,Haji Shabrati Nihari Wale,New Delhi,846,Mughlai,16,123
463,Karim's,New Delhi,95,Mughlai,19,267
18291442,Qureshi Kabab Corner,New Delhi,703,Mughlai,6,389
300430,Bake Bikaner,New Delhi,124,NorthIndian,13,798
533,Barista,New Delhi,373,Cafe,8,274
18365984,Behrouz Biryani,New Delhi,406,Biryani,3,133
18057812,Brunchilli,New Delhi,191,NorthIndian,23,691
7012,Cafe Coffee Day,New Delhi,106,Cafe,8,667
313194,Chawla Dillivala,New Delhi,65,NorthIndian,29,951
18466975,Dhaba Ambarsariya,New Delhi,782,NorthIndian,7,920
8365,Domino's Pizza,New Delhi,288,Pizza,28,286
307699,GPW - The Food Hub,New Delhi,960,NorthIndian,6,900
305723,Green Bhojanalya,New Delhi,428,NorthIndian,29,637
18175283,Hira Sweets,New Delhi,700,NorthIndian,16,306
4018,Hot Curries,New Delhi,399,NorthIndian,20,898
4019,Meenu Caterers,New Delhi,613,NorthIndian,1,81
482,Moti Mahal Delux,New Delhi,494,NorthIndian,4,455
355,New Kadimi,New Delhi,15,NorthIndian,17,605
1104,Polka Pastry & Snack Bar,New Delhi,1000,Bakery,19,311
300994,Pudding & Pie,New Delhi,214,Bakery,28,117
310691,Singz,New Delhi,88,NorthIndian,1,499
303247,Slice of Italy,New Delhi,201,Italian,12,360
311616,Subway,New Delhi,382,American,9,77
7025,Suruchee,New Delhi,178,Bengali,22,18
301335,The Bubble Tea Cafe,New Delhi,439,Cafe,9,296
4016,The Destination,New Delhi,788,Chinese,6,428
18238968,The Night Delights,New Delhi,784,NorthIndian,2,138
18175340,Tingling Pepper,New Delhi,237,NorthIndian,18,677
313498,Wah G Wah,New Delhi,103,NorthIndian,16,993
18421049,Midnight Hunger Hub,New Delhi,520,NorthIndian,12,432
18345739,BarShala,New Delhi,566,FingerFood,28,396
18261158,Bemisaal Reloaded,New Delhi,623,NorthIndian,12,213
4010,Bon Appí©tit,New Delhi,327,FastFood,14,369
309283,Burger Point,New Delhi,735,Burger,14,47
17977755,Cakes 'n' Crumbs,New Delhi,497,Bakery,19,111
5388,China Fort,New Delhi,22,Chinese,24,661
4723,Giani,New Delhi,82,IceCream,9,206
311889,Hot Cherries,New Delhi,837,Bakery,11,310
311922,KFC,New Delhi,558,American,6,340
185,McDonald's,New Delhi,25,FastFood,19,291
18268370,Pasta Xpress,New Delhi,603,Italian,13,429
4021,Tandoor Bar-Be-Que,New Delhi,72,NorthIndian,20,132
300527,TBK Kulcha's,New Delhi,349,FastFood,29,439
18219547,The Pindi,New Delhi,936,NorthIndian,26,702
18412874,The Tangy Tomatoes,New Delhi,479,Italian,7,132
18244719,Thela,New Delhi,179,NorthIndian,5,720
18322665,Wah Ji Wah,New Delhi,286,NorthIndian,21,39
7018,Muffins,New Delhi,580,Bakery,28,742
18446409,Food Scouts,New Delhi,554,NorthIndian,24,326
7891,Aggarwal Sweet India,New Delhi,806,Mithai,17,754
304445,Bhola Dhaba,New Delhi,260,NorthIndian,21,821
18337922,Cake Me Up,New Delhi,795,Bakery,13,179
18357562,Chawla Snacks,New Delhi,267,NorthIndian,21,517
9602,Chef Joint,New Delhi,544,NorthIndian,3,971
310305,China Hut,New Delhi,638,Chinese,14,675
18025100,Chinese Hut,New Delhi,934,Chinese,18,262
18355110,Curries & Kebabs,New Delhi,314,NorthIndian,24,992
18322676,Giani's,New Delhi,899,IceCream,29,448
308488,Green Chick Chop,New Delhi,877,RawMeats,29,320
7874,Kabul Restaurant,New Delhi,629,Mughlai,23,665
18313115,Kadimi Dukan,New Delhi,6,StreetFood,23,91
302514,Kadimi Sweets,New Delhi,452,Mithai,3,699
9573,McDonald's,New Delhi,113,FastFood,28,397
7892,Modi Pastry Corner,New Delhi,783,Bakery,6,41
9568,New Evergreen Hotel,New Delhi,222,NorthIndian,24,671
3681,Nikku Hotel,New Delhi,267,NorthIndian,4,31
3337,Om Hotel,New Delhi,761,NorthIndian,16,486
310101,Pakeeza Burger,New Delhi,26,NorthIndian,7,692
7889,Paljees Fresh Baked,New Delhi,270,Bakery,15,21
7879,Pinka's Rasoi,New Delhi,814,NorthIndian,10,517
310469,Republic of Chicken,New Delhi,56,RawMeats,25,876
18449787,Sandwich & Sons,New Delhi,198,FastFood,20,20
303608,Simple Restaurant,New Delhi,934,NorthIndian,28,423
307785,Subway,New Delhi,502,American,20,548
310100,Tempting Bar-B-Que,New Delhi,559,NorthIndian,9,956
310468,The Biryani Hut,New Delhi,298,Biryani,4,609
3339,Beliram Degchiwala,New Delhi,805,NorthIndian,30,950
18369763,Instapizza,New Delhi,700,Pizza,19,607
312949,Janta Bakery,New Delhi,94,Bakery,27,788
3684,Pal Refreshment Corner,New Delhi,729,NorthIndian,5,176
18463963,Transform Nutrition,New Delhi,40,HealthyFood,17,532
18357554,Bhashi Caterers,New Delhi,948,NorthIndian,6,507
310102,Birbal Ji Dhaba,New Delhi,684,NorthIndian,19,934
18243438,Chaap Express,New Delhi,562,NorthIndian,30,95
18419915,Daawat-e-Mehak,New Delhi,864,NorthIndian,23,509
18479001,Delhi Biryani Hut,New Delhi,771,Mughlai,18,558
18419906,K. B. Eating Point,New Delhi,757,Chinese,14,402
18419911,Kashmiri Wazwan,New Delhi,240,Kashmiri,7,547
18419919,Maan Singh Halwai,New Delhi,153,Mithai,26,277
18294233,Mughlai Darbar Muradabadi,New Delhi,118,Mughlai,11,123
18419901,P.S. Chinese & Thai Food,New Delhi,336,Chinese,23,440
18481273,Pak Afghan Restaurant,New Delhi,692,Afghani,15,157
18313119,Pakeeza Restaurants,New Delhi,640,Mughlai,22,116
18486830,Radhe Shyam Chole Bhature,New Delhi,152,StreetFood,14,425
18453186,Sanjha Chulha,New Delhi,545,NorthIndian,16,265
18354663,Sardar A Pure Meat Shop,New Delhi,254,RawMeats,12,8
18419897,Shahi Muradabadi & Hyderabadi,New Delhi,600,Mughlai,20,150
18481322,Shankar Chinese Foods,New Delhi,351,Chinese,1,308
18357557,Shri Ram Sweets,New Delhi,38,SouthIndian,18,991
18025096,Subhash Punjabi Family Dhaba,New Delhi,430,NorthIndian,9,52
18286922,Tandoori Nature,New Delhi,316,NorthIndian,25,461
18458302,Tinker Koch,New Delhi,133,NorthIndian,16,680
18447302,Wakhra Swag,New Delhi,553,SouthIndian,14,998
300744,Chawla'sŒ_,New Delhi,555,NorthIndian,5,344
8509,Barbeque Nation,New Delhi,883,NorthIndian,18,893
3338,Novelty Dairy & Stores,New Delhi,502,FastFood,10,930
18133513,Caara Cafe,New Delhi,344,Cafe,8,23
619,Cafe Coffee Day - The Lounge,New Delhi,840,Cafe,15,855
300581,Cafe Coffee Day,New Delhi,141,Cafe,13,327
300577,Costa Coffee,New Delhi,188,Cafe,10,117
6174,Gulnar - Hotel Janpath,New Delhi,792,NorthIndian,9,563
300593,Kalpana Restaurant,New Delhi,652,NorthIndian,10,157
300589,Meenas,New Delhi,183,NorthIndian,21,801
261,Pizza Hut,New Delhi,503,Italian,23,864
18400724,Prince Chaat Corner,New Delhi,685,StreetFood,5,762
300591,Rajeev Restaurant,New Delhi,20,NorthIndian,20,222
18372578,RSVP,New Delhi,49,FingerFood,3,361
307371,Samridhi,New Delhi,816,Kerala,2,146
300584,Shan E Dilli,New Delhi,404,NorthIndian,1,654
18462606,Svasti Cafe,New Delhi,192,NorthIndian,23,529
18357558,The Zest,New Delhi,898,NorthIndian,26,442
18345728,Masala Library,New Delhi,325,ModernIndian,6,409
301301,Bhogal Chole Bhature Wala,New Delhi,567,StreetFood,30,207
18249111,Bunta Bar,New Delhi,941,ModernIndian,1,410
308280,Cafe Coffee Day The Square,New Delhi,597,Cafe,3,732
309807,Cottage Cafí© by Smoothie factory,New Delhi,72,Cafe,9,947
8451,Depaul's,New Delhi,827,FastFood,18,936
3782,Fresc Co,New Delhi,524,Italian,25,478
18168125,Informal,New Delhi,816,NorthIndian,14,216
311982,Lutyens Cocktail House,New Delhi,523,NorthIndian,15,456
182,McDonald's,New Delhi,251,FastFood,4,216
18349923,Office Office,New Delhi,824,NorthIndian,11,775
311871,Pappu Chat Bhandar,New Delhi,698,StreetFood,26,617
8911,The Beer Cafe,New Delhi,713,FingerFood,29,853
18398618,The Masala Trail,New Delhi,348,NorthIndian,7,552
18486847,Chill House Kafe,New Delhi,310,Cafe,8,382
18394362,Connoisseur,New Delhi,664,Bakery,26,980
18380392,Mahesh Chaat Corner,New Delhi,943,Chinese,22,372
18458647,Pind Balluchi,New Delhi,270,NorthIndian,25,139
18124375,Queen's Way,New Delhi,547,NorthIndian,22,947
300582,Sea Lord,New Delhi,767,NorthIndian,14,285
18306547,52 Janpath,New Delhi,808,American,30,800
18424189,Cafe Southall,New Delhi,522,NorthIndian,8,439
899,Saravana Bhavan,New Delhi,205,SouthIndian,14,578
18357911,Tourist Janpath,New Delhi,838,NorthIndian,5,899
7901,Cafe Coffee Day,New Delhi,409,Cafe,29,986
309778,Cafe Punjabi,New Delhi,913,NorthIndian,13,739
18359262,Chai Garam,New Delhi,259,Beverages,4,845
18358682,Chai Shots,New Delhi,832,Beverages,20,320
18413811,Chao Cart,New Delhi,849,Chinese,5,641
8160,Deli Belly,New Delhi,499,NorthIndian,18,746
18240023,Ego,New Delhi,610,Continental,29,188
306038,Fresh n Refresh,New Delhi,906,FastFood,3,795
18337775,Jack Po!tato's,New Delhi,884,FastFood,20,35
18241514,Moti Mahal Delux,New Delhi,273,NorthIndian,16,780
7912,Pizza Hut Delivery,New Delhi,160,Italian,1,455
18387753,Riviera,New Delhi,696,Continental,11,627
9700,Subway,New Delhi,670,American,26,606
307342,Tamura,New Delhi,361,Japanese,12,304
301898,ANF Kitchen Express,New Delhi,104,NorthIndian,12,449
18322937,Mumu Dahlin,New Delhi,136,Continental,30,58
18303834,Startup Cafe,New Delhi,199,Cafe,19,130
18241883,Starvin' Marvin,New Delhi,582,Italian,16,77
18285180,Wok On Wheels,New Delhi,289,Chinese,14,101
18464001,Chai Mantra,New Delhi,706,FastFood,3,48
7908,Sagar Ratna,New Delhi,968,SouthIndian,14,936
4503,Paatra - Jaypee Siddharth,New Delhi,230,NorthIndian,27,948
4502,Eggspectation - Jaypee Siddharth,New Delhi,154,European,8,31
4499,Ano Tai - Jaypee Vasant Continental,New Delhi,615,Chinese,25,122
4235,Tapas - Jaypee Vasant Continental,New Delhi,838,NorthIndian,13,872
4500,The Old Baker - Jaypee Vasant Continental,New Delhi,483,Bakery,14,131
4234,Eggspectation - Jaypee Vasant Continental,New Delhi,680,European,3,958
4501,Paatra - Jaypee Vasant Continental,New Delhi,969,NorthIndian,25,295
308243,Ambarsaria by Gourmet Affaire's,New Delhi,929,FastFood,17,476
703,August Moon,New Delhi,519,Chinese,3,165
18334427,Keventers,New Delhi,802,Beverages,15,172
310529,Moets Curry Leaf Express,New Delhi,57,NorthIndian,2,851
309844,Natural Ice Cream,New Delhi,231,IceCream,2,590
306034,"34, Chowringhee Lane",New Delhi,10,FastFood,18,324
303604,Qureshi,New Delhi,566,NorthIndian,16,335
1505,Shree Ram Sweet Centre,New Delhi,373,Mithai,26,862
303583,Teflas,New Delhi,526,NorthIndian,29,930
18175324,The Viraj Food Zone,New Delhi,139,NorthIndian,21,438
18391147,RollsKing,New Delhi,133,FastFood,23,476
301130,Secular House Canteen,New Delhi,682,NorthIndian,9,616
18354985,Amul Ice-Cream Parlour,New Delhi,737,IceCream,12,273
18414503,Sunny Restaurant & Tiffin,New Delhi,800,NorthIndian,4,88
7807,Kerala Cafe,New Delhi,551,NorthIndian,29,185
300887,Veer Jee Restaurant,New Delhi,764,NorthIndian,5,215
306251,Oval Bar - JW Marriott New Delhi,New Delhi,46,FingerFood,18,943
18144453,Bakey Wish,New Delhi,308,Bakery,20,937
7862,Bikaner Namkeen Bhandar,New Delhi,139,Mithai,10,800
7857,Chhole Bhature Corner,New Delhi,685,NorthIndian,21,128
2874,Fresh n Frozen,New Delhi,213,RawMeats,17,119
