RESTAURANT_ID,RESTAURANT_NAME,RESTAURANT_LOCATION,UserID,CUISINE_NAME,CUISINE_ID,UserID.1
9173,Jyoti Sweets,New Delhi,311,Mithai,18,889
304831,Khana Khazana,New Delhi,911,NorthIndian,27,647
9176,Krishna Panjabi Rasoi,New Delhi,452,NorthIndian,27,845
18233572,Lazeez Zaika,New Delhi,739,NorthIndian,27,295
18464649,Mannat Chinese Fast Food,New Delhi,661,Chinese,4,961
18375389,Pizza Hot,New Delhi,596,Italian,11,442
18466387,Raju Fast Food,New Delhi,490,StreetFood,24,515
304782,Ramesh Caterers & Dhaba,New Delhi,420,NorthIndian,27,770
18261719,Sethi's Express,New Delhi,306,SouthIndian,27,861
18466389,Shahi Chicken Biryani Corner,New Delhi,694,Biryani,20,891
18378051,Spicy Curry,New Delhi,720,NorthIndian,27,427
7484,Super Star Restaurant,New Delhi,715,NorthIndian,27,603
18464634,Swagi Food Corner,New Delhi,111,Chinese,4,602
18464647,Taoji Ke Amratsari Naan,New Delhi,222,FastFood,12,196
18371391,TCW Chaat Point,New Delhi,455,StreetFood,15,452
18017240,The Food Express,New Delhi,769,NorthIndian,27,555
18464640,The Pizza Family,New Delhi,536,Pizza,15,614
18261161,The Regal Chicken Corner,New Delhi,680,NorthIndian,27,419
18464638,Welcome Rasoi,New Delhi,30,NorthIndian,27,868
302694,Agarwal Sweets,New Delhi,752,Mithai,8,232
18358184,Aurangzeb Rd,New Delhi,303,NorthIndian,27,397
8715,Bengali Sweet Corner,New Delhi,890,SouthIndian,27,232
641,Cafe Coffee Day,New Delhi,329,Cafe,10,315
308033,Chinese K. Food,New Delhi,787,Chinese,4,27
307099,Chocowell,New Delhi,895,Desserts,21,549
18312575,Choice,New Delhi,51,SouthIndian,27,130
18312652,Desi Street,New Delhi,818,NorthIndian,27,849
310666,Enigma Lounge,New Delhi,439,Chinese,4,449
7434,Flavors Of London,New Delhi,929,Desserts,21,653
305859,Frontier,New Delhi,141,Bakery,13,405
308037,Green Chick Chop,New Delhi,648,RawMeats,4,913
18435837,Hot House Grill,New Delhi,151,FastFood,12,48
18441658,Kanshi Ram Chole Kulche Wala,New Delhi,42,StreetFood,1,976
558,Kents Fast Food,New Delhi,684,NorthIndian,27,412
300485,Paharia Meat & Chicken Shop,New Delhi,741,NorthIndian,27,185
7416,Palji Corner,New Delhi,527,NorthIndian,27,326
301927,Paratha Hi Paratha,New Delhi,928,NorthIndian,27,173
18288199,Picasso Roof Top,New Delhi,108,Continental,8,530
301931,RK Dosa,New Delhi,990,SouthIndian,27,24
311385,Sandoz,New Delhi,705,Chinese,4,358
18175322,Sardar Ji,New Delhi,979,NorthIndian,27,333
7419,Satkar Fast Food,New Delhi,44,NorthIndian,27,144
9280,Sweetheart Cupcakes,New Delhi,285,Desserts,21,300
18241874,The Earthen Grill,New Delhi,678,NorthIndian,27,208
303250,Twenty Four Seven,New Delhi,409,FastFood,12,457
313163,A Patisseries Gallery,New Delhi,696,Bakery,13,707
18398504,Aggarwal Bikaneri Sweets,New Delhi,537,Mithai,15,266
301932,Aggarwal Sweets & Bakers,New Delhi,222,Desserts,21,178
18312572,Avatar Da Dhaba,New Delhi,268,NorthIndian,27,290
18371399,Bengali Restaurant,New Delhi,148,Bengali,19,587
18431177,Biryani Express,New Delhi,797,Biryani,10,913
18371405,Brahm Point Fast Food,New Delhi,101,FastFood,12,207
312926,Chinese Hot,New Delhi,661,Chinese,4,204
18349241,Curry Man,New Delhi,538,NorthIndian,27,606
18431181,Diya Chinese Food,New Delhi,22,Chinese,4,582
18431187,Foodies,New Delhi,455,Chinese,4,328
18393288,Fresh Meat CO,New Delhi,172,RawMeats,20,587
8718,Hans Fast Food Center,New Delhi,250,FastFood,12,774
18462571,Happy Hours,New Delhi,634,Chinese,4,216
18460302,Khalsa Eating Point,New Delhi,20,NorthIndian,27,76
18431183,Krishna Yummy Foods,New Delhi,27,NorthIndian,27,227
301925,Laxmi Dhaba,New Delhi,966,NorthIndian,27,232
301885,Milan Shudh Vaishno,New Delhi,960,NorthIndian,27,450
18295497,Milko Sweets Corner,New Delhi,827,Mithai,15,886
18460299,New Punjabi Chaap Corner,New Delhi,496,Chinese,4,107
1973,Nik's Chawla Chik Inn,New Delhi,721,NorthIndian,27,25
18369770,Paras Corner,New Delhi,578,Chinese,4,550
312848,Punjabi Tadka,New Delhi,732,NorthIndian,27,675
18474850,Sardar A Pure Meat Shop,New Delhi,677,RawMeats,29,449
18429186,Shahi Hyderbadi Biryani,New Delhi,619,Mughlai,4,101
18312656,Shashi's China Wok,New Delhi,20,Chinese,4,695
18416741,Urban Palate,New Delhi,100,FastFood,12,276
18425182,Wrapss,New Delhi,519,Chinese,4,250
18464625,China Kitchen,New Delhi,824,Chinese,4,190
18435330,Chowringhee,New Delhi,737,FastFood,12,145
18435326,D-Food,New Delhi,302,Chinese,4,527
18464648,Kith N Kin Cafeteria,New Delhi,557,Chinese,4,730
18464629,Lazeez Rasoi,New Delhi,840,Chinese,4,599
18435322,Red Rose Restaurant,New Delhi,275,FastFood,12,234
18014151,Shri Bikaner Sweets & Restaurant,New Delhi,995,NorthIndian,27,945
18375378,Welcome Family Restaurant,New Delhi,764,NorthIndian,27,568
310408,Al Bake,New Delhi,869,NorthIndian,27,126
1185,Americana Kitchen and Bar,New Delhi,249,American,8,848
5536,Bawa Snacks Corner,New Delhi,381,NorthIndian,27,354
18393213,Bhimsain's Bengali Sweet House,New Delhi,915,Mithai,14,586
308336,Cafe Coffee Day,New Delhi,949,Cafe,10,754
637,Cafe Coffee Day,New Delhi,360,Cafe,10,102
313159,Dolce Gelato,New Delhi,540,IceCream,10,247
3608,Domino's Pizza,New Delhi,627,Pizza,15,946
3636,Gopala,New Delhi,356,NorthIndian,27,251
312790,New Punjabi Khana,New Delhi,419,NorthIndian,27,173
5537,New Vishal Corner,New Delhi,755,NorthIndian,27,212
308347,Punjabi Khana,New Delhi,938,NorthIndian,27,205
2602,Rajshree,New Delhi,517,SouthIndian,27,436
3638,Snack Junction,New Delhi,267,NorthIndian,27,905
18017281,Sona,New Delhi,189,NorthIndian,27,401
3607,Southy,New Delhi,933,SouthIndian,27,832
3069,The First Floor,New Delhi,146,NorthIndian,27,807
18268390,Hype,New Delhi,199,FingerFood,13,477
196,McDonald's,New Delhi,82,FastFood,12,309
5487,New Punjabi Khana,New Delhi,205,NorthIndian,27,773
308331,Pizza Hut Delivery,New Delhi,131,Italian,11,888
18126080,Shree Rathnam,New Delhi,256,SouthIndian,27,966
148,Subway,New Delhi,269,American,8,443
18412898,Al Mughal,New Delhi,532,Mughlai,16,204
5528,Anupama Restaurant,New Delhi,741,NorthIndian,27,803
17953929,Cafe Einstein,New Delhi,909,NorthIndian,27,409
18355121,Delicious Eating Corner,New Delhi,243,NorthIndian,27,353
9210,Gupta Rasoi,New Delhi,226,NorthIndian,27,865
2703,Paras Chicken Point,New Delhi,154,NorthIndian,27,606
18478963,Ralhan Eating Corner,New Delhi,4,NorthIndian,27,597
2232,Pind Balluchi,New Delhi,364,NorthIndian,27,194
2775,Oh! Calcutta,New Delhi,562,Bengali,1,229
311623,Alcoholic Lounge & Bar,New Delhi,264,FingerFood,5,839
311077,Baljeet's Amritsari Koolcha,New Delhi,238,NorthIndian,27,621
492,Bikanervala,New Delhi,570,NorthIndian,27,470
304030,Cafe Coffee Day,New Delhi,494,Cafe,10,846
18366028,Chicago Pizza,New Delhi,402,FastFood,12,292
18168143,Cocoberry,New Delhi,224,Desserts,21,403
18294246,Dilli Chaap Wale,New Delhi,127,NorthIndian,27,716
2370,Dips,New Delhi,425,SouthIndian,27,431
3893,Domino's Pizza,New Delhi,574,Pizza,15,514
5366,Gullu's,New Delhi,61,NorthIndian,27,955
18037828,Hashtag Foods,New Delhi,691,FastFood,12,699
2377,Mini Meals,New Delhi,548,NorthIndian,27,128
18384151,No Name - Taste Hi Kaafi Hai,New Delhi,596,Burger,25,825
2966,Pind Balluchi,New Delhi,619,NorthIndian,27,165
257,Pizza Hut,New Delhi,435,Italian,11,600
2380,Raj Bhature wala,New Delhi,371,NorthIndian,27,187
18285222,Rolls Tiger,New Delhi,770,FastFood,12,438
309463,SGF - Spice Grill Flame,New Delhi,60,NorthIndian,27,581
18219550,Smoksha Cafe and Lounge,New Delhi,114,Cafe,10,454
3230,Subway,New Delhi,436,American,8,31
309542,Sura Vie,New Delhi,133,NorthIndian,27,122
2965,Billu's Hut,New Delhi,189,FastFood,12,591
3372,BTW,New Delhi,811,StreetFood,1,460
312223,Burger King,New Delhi,891,Burger,25,612
8828,Cafe Coffee Day,New Delhi,11,Cafe,10,479
2524,Chills 'n' Grills,New Delhi,563,FastFood,12,145
18458640,Fusion N Food,New Delhi,435,FastFood,12,453
2532,Giani,New Delhi,658,IceCream,3,314
5368,Hot Spot,New Delhi,808,FastFood,12,445
18272383,La Americana,New Delhi,546,FastFood,12,938
18332018,Mogambo Khush Hua,New Delhi,857,Chinese,4,872
18423901,Niti Shake & Ice Cream Hub,New Delhi,629,Desserts,21,806
1969,Pacific Asia,New Delhi,341,NorthIndian,27,572
18455548,Papa Veg Chinese Food,New Delhi,342,Chinese,4,190
310126,Pasta Hut,New Delhi,987,FastFood,12,104
5291,Ram G Snacks & Food Corner,New Delhi,310,NorthIndian,27,295
3522,Sandwich King,New Delhi,214,FastFood,12,333
18345519,Shake Eat Up,New Delhi,685,FastFood,12,460
305967,Starbucks,New Delhi,88,Cafe,10,64
18432015,The Chai Story,New Delhi,330,Cafe,10,591
18204820,Themis Barbecue House,New Delhi,195,NorthIndian,27,205
18361244,Utsav,New Delhi,727,Bakery,13,810
9561,Barbeque Nation,New Delhi,530,NorthIndian,27,347
18466059,Bistro 57,New Delhi,533,FastFood,12,866
18361780,Calendar Khana Laao,New Delhi,381,NorthIndian,27,450
18208880,Chaayos,New Delhi,664,Cafe,10,167
307620,Eleven Course,New Delhi,4,NorthIndian,27,98
302242,Sinciti,New Delhi,417,NorthIndian,27,500
310348,Admission Lounge,New Delhi,524,NorthIndian,27,822
309680,Al Zaika,New Delhi,629,NorthIndian,27,240
1508,Angels in my Kitchen,New Delhi,575,Bakery,13,742
18312565,Asian Curry,New Delhi,102,Thai,14,958
311553,Chaska,New Delhi,878,FastFood,12,415
7720,Chik Chow,New Delhi,693,NorthIndian,27,266
308332,Deep Sweet Corner,New Delhi,217,NorthIndian,27,495
306331,Deepika Khaitan's Cakes,New Delhi,45,Bakery,13,927
18303863,Dhaba On Wheels,New Delhi,811,NorthIndian,27,90
212,Domino's Pizza,New Delhi,566,Pizza,15,214
304183,Evergreen Sweets,New Delhi,1,NorthIndian,27,212
1915,Gopala,New Delhi,882,Mithai,15,286
5901,Green Chick Chop,New Delhi,687,RawMeats,26,119
311824,Halal Pizza Fun,New Delhi,82,Pizza,15,830
18376488,Keventers,New Delhi,5,Beverages,23,714
300013,Khan Chicken Biryani,New Delhi,781,NorthIndian,27,553
181,McDonald's,New Delhi,16,FastFood,12,481
18277019,Midnight Bites,New Delhi,924,NorthIndian,27,760
7721,Moti Mahal Delux,New Delhi,31,NorthIndian,27,531
308334,MT Everest Food Corner,New Delhi,212,NorthIndian,27,229
309675,Muradabad Ki Mashoor Sama Chicken Biryani,New Delhi,801,Biryani,8,82
300020,New Laziz,New Delhi,53,NorthIndian,27,364
7717,Talab South Indian Restaurant,New Delhi,698,SouthIndian,27,153
303547,Tipu Sultan Chicken Point,New Delhi,660,Biryani,30,185
18228903,Yo Wok,New Delhi,490,Chinese,4,318
18428200,Zoet Desserts,New Delhi,353,Bakery,13,295
18144480,Zooby's Kitchen,New Delhi,32,NorthIndian,27,437
302945,Hotel Malabar,New Delhi,392,Kerala,18,892
18471283,Hwealthcafe,New Delhi,786,Cafe,10,415
18337892,Noorjahan,New Delhi,484,NorthIndian,27,443
267,Pizza Hut Delivery,New Delhi,713,Italian,11,942
18424893,Sushiya Express,New Delhi,993,Sushi,28,605
306526,Tuptakes,New Delhi,95,Bakery,13,825
18133511,Annapurna Food Point,New Delhi,331,NorthIndian,27,463
18456744,Arabian & Turkish Cafí©,New Delhi,196,Turkish,13,794
303559,Brij Palace Restaurant,New Delhi,974,NorthIndian,27,260
18352261,Bruncheez,New Delhi,435,FastFood,12,546
310692,Buena Tierra,New Delhi,230,Bakery,13,910
18313141,Cafe Coffee Day,New Delhi,47,Cafe,10,417
312446,Chokoreto - The Cake Design Studio,New Delhi,902,Bakery,13,179
18245296,Crazylicious Cakes N Desserts,New Delhi,829,Bakery,13,422
18254540,Halal Pizza 'n' Joy,New Delhi,87,Pizza,15,772
18354644,Shree Bhojnalaya,New Delhi,447,NorthIndian,27,566
7684,Shree Laxmi Dhaba,New Delhi,95,NorthIndian,27,923
18180047,Swaad Restaurant,New Delhi,209,NorthIndian,27,639
18366586,The Bay Leaf,New Delhi,75,Chinese,4,670
112,Lotus Pond,New Delhi,552,Chinese,4,200
1903,Cafe Turtle,New Delhi,871,Cafe,10,38
300710,Gulfam Kashmiri Wazwan,New Delhi,162,Mughlai,19,674
308065,Kit Care Kabab Corner,New Delhi,187,NorthIndian,27,789
18441549,Liter Basar,New Delhi,489,Bakery,13,97
3685,N. Iqbal Restaurant,New Delhi,800,NorthIndian,27,905
303599,Ghalib Kabab Corner,New Delhi,907,Mughlai,5,221
462,Karim's,New Delhi,190,Mughlai,20,875
18474567,Chick Fish Point,New Delhi,452,NorthIndian,27,987
18434504,Monis Kada Hotel,New Delhi,468,Mughlai,27,122
680,Comesum,New Delhi,179,FastFood,12,385
18222581,Lunch Express,New Delhi,159,NorthIndian,27,37
18432628,Aloo Bhaji Restaurant,New Delhi,803,NorthIndian,27,869
18357551,Chinese Corner,New Delhi,610,Chinese,4,895
18360900,Gupta Bhojnalya,New Delhi,538,NorthIndian,27,196
18358168,Sam's 22,New Delhi,628,FastFood,12,570
18472680,The Bakery,New Delhi,999,Bakery,13,3
18409180,Twenty Four Seven,New Delhi,672,FastFood,12,598
18429188,Vishal Snacks,New Delhi,67,NorthIndian,27,730
310164,Chawla Dhaba,New Delhi,93,NorthIndian,27,318
7712,Shri Gupta'z,New Delhi,805,Mughlai,27,329
18311948,The Golden Leaf,New Delhi,469,NorthIndian,27,630
7483,Red Moon Bakery,New Delhi,449,Bakery,13,183
18355004,Cafe Point,New Delhi,78,FastFood,12,916
18291238,TLC Kitchen,New Delhi,421,HealthyFood,9,721
18472436,Berco's,New Delhi,489,Chinese,4,887
9037,Bikano Chat Cafe,New Delhi,901,NorthIndian,27,282
18391581,BonJuz,New Delhi,495,HealthyFood,26,69
7077,Cafe Coffee Day - The Lounge,New Delhi,26,Cafe,10,449
306586,Chicago Pizza,New Delhi,441,Pizza,15,88
306495,Domino's Pizza,New Delhi,247,Pizza,15,796
9061,Dosa Village,New Delhi,638,SouthIndian,27,453
18357946,Dunkin' Donuts,New Delhi,678,Burger,25,266
308991,Gelato Italiano,New Delhi,254,IceCream,25,737
7071,Gelato Vinto,New Delhi,912,Desserts,21,109
18282040,Keventers,New Delhi,231,Beverages,23,880
8379,KFC,New Delhi,750,American,8,70
9040,Kings Kulfi,New Delhi,523,Desserts,21,307
18367984,Mr. Sub,New Delhi,180,FastFood,12,401
4455,Shanghai Moon,New Delhi,204,Chinese,4,456
4454,The Blue Tandoor,New Delhi,623,NorthIndian,27,180
4560,Costa Coffee,New Delhi,757,Cafe,10,411
4563,Giani's,New Delhi,154,IceCream,10,507
5062,Hinglish - Cafe Beach Bar,New Delhi,477,Continental,20,266
4568,Spaghetti Kitchen,New Delhi,654,Italian,11,108
4566,Subway,New Delhi,36,American,8,439
18383434,Swiss Softy,New Delhi,106,IceCream,4,493
308972,The Bubble Tea,New Delhi,919,Beverages,23,645
307560,Creambell & Chocoxess,New Delhi,75,IceCream,22,131
18336478,Hang Out,New Delhi,786,Italian,11,591
309004,Mx Corn,New Delhi,310,FastFood,12,931
18492109,The Belgian Fries Company,New Delhi,197,European,6,474
6283,Al-Sameer,New Delhi,133,NorthIndian,27,793
6356,Allure,New Delhi,525,NorthIndian,27,616
18356800,BarShala,New Delhi,987,FingerFood,9,445
18253103,Bikaner House,New Delhi,329,NorthIndian,27,759
304152,Cafe Coffee Day,New Delhi,1,Cafe,10,596
18287392,Cafe CoffeeCo,New Delhi,962,Cafe,10,546
3116,Cafe Festa,New Delhi,676,Cafe,10,301
308620,Cheers Lounge Bar,New Delhi,100,NorthIndian,27,624
300608,Chowmein Hut,New Delhi,808,Chinese,4,598
302162,Club India Cafe & Restaurant,New Delhi,66,NorthIndian,27,988
308187,Domino's Pizza,New Delhi,25,Pizza,15,106
8292,Everest Bakery Cafe,New Delhi,770,Cafe,10,296
307114,Everest Kitchen,New Delhi,607,NorthIndian,27,707
18408059,Exotic Rooftop Restaurant,New Delhi,27,Chinese,4,804
308614,Flavours,New Delhi,898,NorthIndian,27,756
304217,Gagan Assam Bengal Restaurant,New Delhi,591,NorthIndian,27,321
302724,Gold Resto Bar,New Delhi,802,NorthIndian,27,312
5799,Grand Madras Cafe,New Delhi,160,SouthIndian,27,448
3117,Green Chilli,New Delhi,590,NorthIndian,27,894
300639,Gurdev Punjabi Restaurant,New Delhi,799,NorthIndian,27,545
18384879,Haji Irshad Biryani Centre,New Delhi,934,Biryani,11,978
18481280,Hungerzz Grill,New Delhi,712,FastFood,12,283
300635,Janta Sweets,New Delhi,823,StreetFood,1,950
302159,Khosla Cafe,New Delhi,14,NorthIndian,27,943
18204494,King Bar & Restaurant,New Delhi,756,NorthIndian,27,757
305135,Le Fairway Restaurant & Bar,New Delhi,261,NorthIndian,27,150
302155,Madan Cafe & Restaurant,New Delhi,178,NorthIndian,27,132
3119,Malhotra Restaurant,New Delhi,248,NorthIndian,27,415
3254,Metropolis Bar,New Delhi,313,Chinese,4,187
302272,Mikky Restaurant,New Delhi,60,NorthIndian,27,206
300616,Mourya Sweets Chat Bhandar,New Delhi,226,FastFood,12,100
5796,My Bar & Restaurant,New Delhi,399,NorthIndian,27,833
310595,My Love Restaurant & Bar,New Delhi,669,NorthIndian,27,312
303788,Organic German Bakeshop - Brown Bread Bakery,New Delhi,553,FastFood,12,729
305490,Paankhuri Restaurant,New Delhi,211,NorthIndian,27,545
300620,Pardeep Corner,New Delhi,38,NorthIndian,27,962
18218076,Pehalwan Da Hotel,New Delhi,89,Mughlai,10,967
308682,Pizza Hut Delivery,New Delhi,437,Italian,11,538
18198465,Re Cafe,New Delhi,504,Continental,16,410
311879,Rumi Amritsari Naan,New Delhi,74,NorthIndian,27,358
1888,Sagar Bar-Be Que,New Delhi,251,NorthIndian,27,173
301191,Satyam Rooftop Restaurant,New Delhi,545,NorthIndian,27,969
6345,Sethi Restaurant,New Delhi,351,NorthIndian,27,826
18272388,Shri Bankey Bihari Samosa Wala,New Delhi,612,StreetFood,17,222
6355,Sonu South Indian Restaurant,New Delhi,625,SouthIndian,27,646
300571,Southern Welcome Restaurant,New Delhi,32,SouthIndian,27,754
302173,Swagat Dhaba,New Delhi,290,NorthIndian,27,944
5801,Tadka 4986,New Delhi,449,Chinese,4,200
18261165,The Drunkyard Cafe,New Delhi,321,NorthIndian,27,780
302188,The Gem Bar & Restaurant,New Delhi,537,Continental,12,69
18017258,The Indian Grill Restaurant,New Delhi,352,NorthIndian,27,876
3094,True Blue,New Delhi,925,NorthIndian,27,456
3118,U Like,New Delhi,337,NorthIndian,27,291
6359,Vaga Bond,New Delhi,969,NorthIndian,27,623
18252250,Vrinda Vaishno Dhaba,New Delhi,56,NorthIndian,27,162
5949,White Heart Restro Bar,New Delhi,872,NorthIndian,27,398
18409188,Haldiram Bhujiawala,New Delhi,6,StreetFood,14,700
5753,Maa Bhagwati,New Delhi,518,NorthIndian,27,750
18354666,Cafe Brownie,New Delhi,964,Cafe,10,442
305025,Cafexpress,New Delhi,884,Beverages,23,237
311468,Mauja Hi Mauja,New Delhi,856,StreetFood,17,562
18381669,Metro Bar & Family Restaurant,New Delhi,739,NorthIndian,27,348
18273527,Bajaj Vaishno Dhaba,New Delhi,369,NorthIndian,27,30
6075,Sita Ram Diwan Chand,New Delhi,94,StreetFood,29,546
306750,Aayush Food Plaza,New Delhi,366,Chinese,4,445
306739,Ankit Fast Food Corner,New Delhi,472,Chinese,4,306
18312564,Da Pizza Corner,New Delhi,809,FastFood,12,715
306741,Mughal Zaika Chicken Point,New Delhi,404,NorthIndian,27,827
9974,Nawab Restaurant,New Delhi,107,NorthIndian,27,624
300529,New Bikaner Sweets,New Delhi,605,StreetFood,21,312
312169,Pizza Yum,New Delhi,747,Pizza,15,222
301783,Radhika Sweets,New Delhi,953,Desserts,21,738
9218,Satguru Di Hatti,New Delhi,742,NorthIndian,27,505
301994,Sher-E-Punjab,New Delhi,953,NorthIndian,27,784
306729,Shudh Vaishno Amritsari Naan,New Delhi,112,NorthIndian,27,554
9207,Sumit Sweets,New Delhi,338,Mithai,16,397
306743,Aggarwal Bikaner Wala,New Delhi,211,Mithai,9,184
306733,Aggarwal Sweet Centre,New Delhi,129,NorthIndian,27,604
302042,Aggarwal Sweet India,New Delhi,815,Mithai,23,204
18231755,Aggarwal Sweets Centre,New Delhi,23,Mithai,24,921
18228878,Aggarwal Sweets,New Delhi,29,NorthIndian,27,50
302011,Anupama Snacks and Sweets Corner,New Delhi,360,Mithai,18,358
18366001,Baba Ka Dhaba,New Delhi,581,NorthIndian,27,412
18368020,Balaji Eating Point,New Delhi,213,NorthIndian,27,103
301786,Bhagat Ji Sweets,New Delhi,723,FastFood,12,592
302221,Bikaner Sweet Corner,New Delhi,468,Mithai,2,407
302175,Chavi Food Point,New Delhi,640,NorthIndian,27,491
18431171,Cook & Connect,New Delhi,890,NorthIndian,27,690
17989108,Dinesh Ka Mithila Dhaba,New Delhi,727,NorthIndian,27,832
18449798,Domino's Pizza,New Delhi,779,Pizza,15,593
313287,Flavors Of London,New Delhi,739,Desserts,21,846
312161,Flavours Of London,New Delhi,62,IceCream,22,273
18368003,Foji Bhai Hotel,New Delhi,249,NorthIndian,27,647
312153,Green Chilli,New Delhi,829,Chinese,4,94
18449651,Hook N Cook,New Delhi,754,Chinese,4,696
18431159,Hyderabadi & Muradabadi Chicken Corner,New Delhi,546,Mughlai,28,596
18350870,It's Pizza Town,New Delhi,399,Pizza,15,170
302002,ITO Ke Mashoor Chole Bhature,New Delhi,370,StreetFood,12,139
312146,Janta Special Lassi Corner,New Delhi,545,StreetFood,18,64
18431173,Kairi The Royal Taste,New Delhi,734,NorthIndian,27,683
18372324,Kasba,New Delhi,353,Chinese,4,134
18445631,Kayasthas Food Junction,New Delhi,614,Chinese,4,326
18431151,KGN Chicken Corner,New Delhi,868,Mughlai,22,67
18378581,Maggi Point,New Delhi,225,Chinese,4,796
18406823,Momozone,New Delhi,243,FastFood,12,69
301867,Munna Bakery,New Delhi,597,Bakery,13,887
306657,N.S. Pizza Point,New Delhi,312,Pizza,15,371
306747,Nand Bhai Chholey Bhature,New Delhi,384,StreetFood,8,502
18376478,New Lazeez Tandoor,New Delhi,377,NorthIndian,27,558
301775,Pizza Day,New Delhi,689,Pizza,15,273
313012,Pizza Day,New Delhi,839,Pizza,15,158
18466429,Pritam Tiffin Service,New Delhi,409,NorthIndian,27,848
18222029,Rana Sweets and Restaurant,New Delhi,641,NorthIndian,27,836
302782,Rastogi Sweets & Caterers,New Delhi,750,Mithai,11,670
18440259,Recipe Tadka,New Delhi,870,NorthIndian,27,187
18369764,Sahi Pakde Hain,New Delhi,392,NorthIndian,27,473
17989110,Sher e Punjab Rasoi,New Delhi,130,NorthIndian,27,333
18369751,Shyam Rasoi,New Delhi,377,NorthIndian,27,906
302046,Subhan Chicken Biryani,New Delhi,244,Biryani,9,62
18431105,Surprise - Bakers & Bites,New Delhi,74,Bakery,13,233
18489651,The Night Rider,New Delhi,67,NorthIndian,27,699
306749,Vikram Ji Snacks,New Delhi,991,FastFood,12,26
308128,Yadav Chaat Bhandar,New Delhi,886,StreetFood,10,233
306653,Yadav Ji Chholey Bhature,New Delhi,232,StreetFood,20,954
18433910,Burger King,New Delhi,141,Burger,25,928
18435287,Chaayos,New Delhi,519,Cafe,10,854
18433897,Berco's,New Delhi,462,Chinese,4,106
18435820,Chicago Pizza,New Delhi,132,Pizza,15,924
18435289,Domino's Pizza,New Delhi,553,Pizza,15,16
18438424,Dunkin' Donuts,New Delhi,135,Burger,25,794
18435290,Keventers,New Delhi,1000,Beverages,23,378
18433864,Khan Chacha,New Delhi,765,Mughlai,6,677
18435829,Wow! Momo,New Delhi,634,Chinese,4,664
7618,Aalis Kathi Kabab,New Delhi,982,FastFood,12,830
3637,Dill's Chawla Chik Inn,New Delhi,788,NorthIndian,27,316
302277,Ipshita's Cakes Mamma Bakes,New Delhi,748,Bakery,13,833
18216942,Big Wong,New Delhi,17,Chinese,4,667
5784,Giani's,New Delhi,497,IceCream,13,352
5783,Baskin Robbins,New Delhi,982,IceCream,2,814
800,Chicken Inn,New Delhi,155,NorthIndian,27,703
73,Ichiban,New Delhi,173,Chinese,4,835
308537,Krishna Di Kulfi,New Delhi,114,IceCream,8,127
803,Pindi,New Delhi,964,NorthIndian,27,425
103,Veg Gulati,New Delhi,580,NorthIndian,27,283
18421051,Chor Bizarre,New Delhi,919,NorthIndian,27,451
799,Gulati,New Delhi,116,NorthIndian,27,262
801,Havemore,New Delhi,165,NorthIndian,27,980
308845,Aggarwal Sweets,New Delhi,920,StreetFood,19,305
306826,Om Sai Dosa Corner,New Delhi,860,SouthIndian,27,706
18432030,Angelena Restaurant,New Delhi,806,NorthIndian,27,599
18466825,Chennai Dosa Express,New Delhi,804,SouthIndian,27,151
18491638,Chennai Dosa Xpress,New Delhi,530,SouthIndian,27,163
18499474,Domino's Pizza,New Delhi,1,Pizza,15,998
18440169,Foodizm,New Delhi,136,NorthIndian,27,196
18393448,Healthy Nutrienty,New Delhi,932,Beverages,23,469
18294222,Kalka Ji Rasoi,New Delhi,404,StreetFood,1,929
18232109,Kolkata Biriyani On Call,New Delhi,606,Biryani,2,615
303468,Mahavir Sweets,New Delhi,956,Mithai,23,758
18289272,Massi's Kitchen,New Delhi,310,NorthIndian,27,655
18440436,New Shama Chicken Restaurant,New Delhi,936,Biryani,10,443
18372299,Pizza King,New Delhi,67,Pizza,15,552
18244429,Raj Shri,New Delhi,85,NorthIndian,27,916
18449949,Roll Junction,New Delhi,961,NorthIndian,27,143
311199,Sai Bhojanalay,New Delhi,890,NorthIndian,27,46
300801,Shree Balaji Caterers,New Delhi,545,Mughlai,4,969
18293989,Smily Cakes,New Delhi,407,Bakery,13,572
18440163,Zaika Restaurant,New Delhi,737,Mughlai,20,453
18303817,"34, Chowringhee Lane",New Delhi,491,FastFood,12,464
312913,A Pizza House,New Delhi,859,Pizza,15,251
5645,Amrit Family Rasoi,New Delhi,102,Chinese,4,772
312387,Bake Club,New Delhi,790,Bakery,13,315
5594,Cafe Coffee Day,New Delhi,513,Cafe,10,715
18175309,Cake O Frost,New Delhi,958,Bakery,13,31
312990,Chawla Kitchen,New Delhi,771,NorthIndian,27,161
18233577,Cherry Fresh,New Delhi,971,IceCream,10,722
309836,Chocooze,New Delhi,644,Bakery,13,331
7692,Chuk Chuk Mail,New Delhi,599,Chinese,4,735
18224548,Da Pizza Bakers,New Delhi,261,Pizza,15,249
213,Domino's Pizza,New Delhi,81,Pizza,15,332
7488,Green Chick Chop,New Delhi,426,RawMeats,30,80
18356817,Grill Zone,New Delhi,645,FastFood,12,260
1987,Grover Mithaivala,New Delhi,904,Mithai,1,229
18241871,Hong Kong Express,New Delhi,312,Chinese,4,550
300337,Hot Spot Roll Corner,New Delhi,207,FastFood,12,578
18232113,Jaiveer Naan & Chaap,New Delhi,432,NorthIndian,27,797
